,name,ensg,type
23357,LAMTOR4,ENSG00000188186,protein_coding
21566,PRKAR1B,ENSG00000188191,protein_coding
36496,NUTM2B,ENSG00000188199,protein_coding
32406,NCR3LG1,ENSG00000188211,protein_coding
47200,DCUN1D3,ENSG00000188215,protein_coding
7860,POTEE,ENSG00000188219,protein_coding
56289,AD000671.1,ENSG00000188223,protein_coding
56381,ZNF793,ENSG00000188227,protein_coding
31753,TUBB4B,ENSG00000188229,protein_coding
35938,AGAP4,ENSG00000188234,protein_coding
41432,COMMD6,ENSG00000188243,protein_coding
651,PLA2G2A,ENSG00000188257,protein_coding
59598,IL17REL,ENSG00000188263,protein_coding
45842,HYKK,ENSG00000188266,protein_coding
55573,OR7A5,ENSG00000188269,protein_coding
44861,C15orf62,ENSG00000188277,protein_coding
9127,RUFY4,ENSG00000188282,protein_coding
56368,ZNF383,ENSG00000188283,protein_coding
66,HES4,ENSG00000188290,protein_coding
56843,IGFL1,ENSG00000188293,protein_coding
5365,ZNF669,ENSG00000188295,protein_coding
54906,PEAK3,ENSG00000188305,protein_coding
12276,LRRIQ4,ENSG00000188306,protein_coding
30751,CENPP,ENSG00000188312,protein_coding
11929,PLSCR1,ENSG00000188313,protein_coding
10498,C3orf62,ENSG00000188315,protein_coding
37179,ENO4,ENSG00000188316,protein_coding
55251,ZNF559,ENSG00000188321,protein_coding
47365,SBK1,ENSG00000188322,protein_coding
38864,OR6C6,ENSG00000188324,protein_coding
56922,BSPH1,ENSG00000188334,protein_coding
10542,SLC38A3,ENSG00000188338,protein_coding
3567,OR6N2,ENSG00000188340,protein_coding
41067,GTF2F2,ENSG00000188342,protein_coding
28624,FAM92A,ENSG00000188343,protein_coding
29730,FOCAD,ENSG00000188352,protein_coding
56639,PRR19,ENSG00000188368,protein_coding
22990,ZP3,ENSG00000188372,protein_coding
36559,C10orf99,ENSG00000188373,protein_coding
38281,H3F3C,ENSG00000188375,protein_coding
29758,IFNA2,ENSG00000188379,protein_coding
37409,JAKMIP3,ENSG00000188385,protein_coding
30978,PPP3R2,ENSG00000188386,protein_coding
9653,PDCD1,ENSG00000188389,protein_coding
37847,CLEC2A,ENSG00000188393,protein_coding
31294,GPR21,ENSG00000188394,protein_coding
1461,TCTEX1D4,ENSG00000188396,protein_coding
3875,SELL,ENSG00000188404,protein_coding
24881,MAGEB5,ENSG00000188408,protein_coding
25832,CHM,ENSG00000188419,protein_coding
56825,NANOS2,ENSG00000188425,protein_coding
18658,BLOC1S5,ENSG00000188428,protein_coding
8567,CERKL,ENSG00000188452,protein_coding
45089,SLC24A5,ENSG00000188467,protein_coding
31469,IER5L,ENSG00000188483,protein_coding
34799,H2AFX,ENSG00000188486,protein_coding
32378,INSC,ENSG00000188487,protein_coding
43612,SERPINA5,ENSG00000188488,protein_coding
56545,C19orf54,ENSG00000188493,protein_coding
45520,LCTL,ENSG00000188501,protein_coding
56456,NCCRP1,ENSG00000188505,protein_coding
56265,KRTDAP,ENSG00000188508,protein_coding
14411,COL25A1,ENSG00000188517,protein_coding
49734,FAM83G,ENSG00000188522,protein_coding
31549,CFAP77,ENSG00000188523,protein_coding
780,SRSF10,ENSG00000188529,protein_coding
46454,HBA2,ENSG00000188536,protein_coding
9603,DUSP28,ENSG00000188542,protein_coding
44835,CCDC9B,ENSG00000188549,protein_coding
50725,NBR1,ENSG00000188554,protein_coding
5445,OR2G6,ENSG00000188558,protein_coding
53682,RALGAPA2,ENSG00000188559,protein_coding
31747,NDOR1,ENSG00000188566,protein_coding
18128,FBLL1,ENSG00000188573,protein_coding
20785,NKAIN2,ENSG00000188580,protein_coding
50563,KRTAP1-1,ENSG00000188581,protein_coding
11895,PAQR9,ENSG00000188582,protein_coding
4029,CLEC20A,ENSG00000188585,protein_coding
39627,CFAP54,ENSG00000188596,protein_coding
47377,CLN3,ENSG00000188603,protein_coding
2858,FAM72B,ENSG00000188610,protein_coding
36050,ASAH2,ENSG00000188611,protein_coding
51681,SUMO2,ENSG00000188612,protein_coding
37212,NANOS1,ENSG00000188613,protein_coding
37290,HMX3,ENSG00000188620,protein_coding
56834,IGFL3,ENSG00000188624,protein_coding
44562,GOLGA8M,ENSG00000188626,protein_coding
55254,ZNF177,ENSG00000188629,protein_coding
59484,RTL6,ENSG00000188636,protein_coding
2381,DPYD,ENSG00000188641,protein_coding
3302,S100A16,ENSG00000188643,protein_coding
30436,PTAR1,ENSG00000188647,protein_coding
36804,CC2D2B,ENSG00000188649,protein_coding
42060,RNASE9,ENSG00000188655,protein_coding
45938,SAXO2,ENSG00000188659,protein_coding
821,RHCE,ENSG00000188672,protein_coding
8999,C2orf80,ENSG00000188674,protein_coding
27838,IDO2,ENSG00000188676,protein_coding
59472,PARVB,ENSG00000188677,protein_coding
6728,SLC4A5,ENSG00000188687,protein_coding
37340,UROS,ENSG00000188690,protein_coding
32141,OR56A5,ENSG00000188691,protein_coding
60048,KRTAP24-1,ENSG00000188694,protein_coding
26423,ZDHHC9,ENSG00000188706,protein_coding
24375,ZBED6CL,ENSG00000188707,protein_coding
31517,QRFP,ENSG00000188710,protein_coding
36411,DUPD1,ENSG00000188716,protein_coding
16384,SMIM15,ENSG00000188725,protein_coding
12655,OSTN,ENSG00000188729,protein_coding
22418,VWC2,ENSG00000188730,protein_coding
21926,FAM221A,ENSG00000188732,protein_coding
40176,TMEM120B,ENSG00000188735,protein_coding
8611,FSIP2,ENSG00000188738,protein_coding
5146,RBM34,ENSG00000188739,protein_coding
31763,NOXA1,ENSG00000188747,protein_coding
9218,TMEM198,ENSG00000188760,protein_coding
2690,BCL2L15,ENSG00000188761,protein_coding
22894,FZD9,ENSG00000188763,protein_coding
56418,SPRED3,ENSG00000188766,protein_coding
4446,OPTC,ENSG00000188770,protein_coding
34612,PLET1,ENSG00000188771,protein_coding
27783,ADRB3,ENSG00000188778,protein_coding
45540,SKOR1,ENSG00000188779,protein_coding
855,CATSPER4,ENSG00000188782,protein_coding
4445,PRELP,ENSG00000188783,protein_coding
649,PLA2G2E,ENSG00000188784,protein_coding
57632,ZNF548,ENSG00000188785,protein_coding
1221,MTF1,ENSG00000188786,protein_coding
1296,TMCO2,ENSG00000188800,protein_coding
49483,SHISA6,ENSG00000188803,protein_coding
328,TMEM201,ENSG00000188807,protein_coding
40960,NHLRC3,ENSG00000188811,protein_coding
37291,HMX2,ENSG00000188816,protein_coding
10791,SNTN,ENSG00000188817,protein_coding
15534,ZDHHC11,ENSG00000188818,protein_coding
20696,CALHM6,ENSG00000188820,protein_coding
774,CNR2,ENSG00000188822,protein_coding
46769,SLX4,ENSG00000188827,protein_coding
26058,GLRA4,ENSG00000188828,protein_coding
31764,ENTPD8,ENSG00000188833,protein_coding
10236,RPL14,ENSG00000188846,protein_coding
13497,BEND4,ENSG00000188848,protein_coding
3790,FAM78B,ENSG00000188859,protein_coding
55426,ZNF563,ENSG00000188868,protein_coding
45924,TMC3,ENSG00000188869,protein_coding
51722,FBF1,ENSG00000188878,protein_coding
24054,KLRG2,ENSG00000188883,protein_coding
7186,ASTL,ENSG00000188886,protein_coding
50510,MSL1,ENSG00000188895,protein_coding
46947,AC099489.1,ENSG00000188897,protein_coding
38369,LRRK2,ENSG00000188906,protein_coding
34883,BSX,ENSG00000188909,protein_coding
1131,GJB3,ENSG00000188910,protein_coding
37360,INSYN2A,ENSG00000188916,protein_coding
25952,TRMT2B,ENSG00000188917,protein_coding
29734,HACD4,ENSG00000188921,protein_coding
3687,CFAP126,ENSG00000188931,protein_coding
25056,NYX,ENSG00000188937,protein_coding
30783,FAM120AOS,ENSG00000188938,protein_coding
12657,UTS2B,ENSG00000188958,protein_coding
31087,C9orf152,ENSG00000188959,protein_coding
61,NOC2L,ENSG00000188976,protein_coding
12960,MSANTD1,ENSG00000188981,protein_coding
440,AADACL3,ENSG00000188984,protein_coding
31757,NELFB,ENSG00000188986,protein_coding
38022,SLC15A5,ENSG00000188991,protein_coding
59831,LIPI,ENSG00000188992,protein_coding
13599,LRRC66,ENSG00000188993,protein_coding
20315,ZNF292,ENSG00000188994,protein_coding
18499,HUS1B,ENSG00000188996,protein_coding
34053,KCTD21,ENSG00000188997,protein_coding
56267,SBSN,ENSG00000189001,protein_coding
21071,ADAT2,ENSG00000189007,protein_coding
57466,KIR2DL4,ENSG00000189013,protein_coding
24964,MAGEB16,ENSG00000189023,protein_coding
3468,VHLL,ENSG00000189030,protein_coding
25098,DUSP21,ENSG00000189037,protein_coding
56349,ZNF567,ENSG00000189042,protein_coding
21768,NDUFA4,ENSG00000189043,protein_coding
16628,ANKDD1B,ENSG00000189045,protein_coding
39861,ALKBH2,ENSG00000189046,protein_coding
51285,RNFT1,ENSG00000189050,protein_coding
49415,RNF222,ENSG00000189051,protein_coding
56994,CGB5,ENSG00000189052,protein_coding
23507,RELN,ENSG00000189056,protein_coding
33198,FAM111B,ENSG00000189057,protein_coding
12741,APOD,ENSG00000189058,protein_coding
59231,H1F0,ENSG00000189060,protein_coding
25280,GAGE2A,ENSG00000189064,protein_coding
46950,LITAF,ENSG00000189067,protein_coding
57396,VSTM1,ENSG00000189068,protein_coding
22975,TMEM120A,ENSG00000189077,protein_coding
38443,ARID2,ENSG00000189079,protein_coding
35981,FAM25G,ENSG00000189090,protein_coding
48466,SF3B3,ENSG00000189091,protein_coding
14948,PRSS48,ENSG00000189099,protein_coding
26078,IL1RAPL2,ENSG00000189108,protein_coding
56785,BLOC1S3,ENSG00000189114,protein_coding
50936,SP6,ENSG00000189120,protein_coding
16733,ANKRD34B,ENSG00000189127,protein_coding
36519,PLAC9,ENSG00000189129,protein_coding
24957,FAM47B,ENSG00000189132,protein_coding
19074,NKAPL,ENSG00000189134,protein_coding
42664,FSCB,ENSG00000189139,protein_coding
22910,CLDN4,ENSG00000189143,protein_coding
56393,ZNF573,ENSG00000189144,protein_coding
49747,GRAPL,ENSG00000189152,protein_coding
13989,FAM47E,ENSG00000189157,protein_coding
51677,JPT1,ENSG00000189159,protein_coding
56375,ZNF527,ENSG00000189164,protein_coding
40866,ZAR1L,ENSG00000189167,protein_coding
60448,KRTAP10-12,ENSG00000189169,protein_coding
3304,S100A13,ENSG00000189171,protein_coding
35802,ZNF33A,ENSG00000189180,protein_coding
5457,OR14I1,ENSG00000189181,protein_coding
38724,KRT77,ENSG00000189182,protein_coding
14743,PCDH18,ENSG00000189184,protein_coding
24899,DCAF8L2,ENSG00000189186,protein_coding
57268,ZNF600,ENSG00000189190,protein_coding
2279,BTBD8,ENSG00000189195,protein_coding
25082,MAOA,ENSG00000189221,protein_coding
45536,C15orf61,ENSG00000189227,protein_coding
27612,NUGGC,ENSG00000189233,protein_coding
20691,TSPYL1,ENSG00000189241,protein_coding
26672,SPANXN3,ENSG00000189252,protein_coding
34230,TRIM64B,ENSG00000189253,protein_coding
779,PNRC2,ENSG00000189266,protein_coding
58765,DRICH1,ENSG00000189269,protein_coding
1128,GJB5,ENSG00000189280,protein_coding
10764,FHIT,ENSG00000189283,protein_coding
5475,ALKAL2,ENSG00000189292,protein_coding
19081,ZKSCAN3,ENSG00000189298,protein_coding
25453,FOXR2,ENSG00000189299,protein_coding
59430,RRP7A,ENSG00000189306,protein_coding
14094,LIN54,ENSG00000189308,protein_coding
37313,FAM53B,ENSG00000189319,protein_coding
23990,FAM180A,ENSG00000189320,protein_coding
19570,C6orf222,ENSG00000189325,protein_coding
26665,SPANXN4,ENSG00000189326,protein_coding
3303,S100A14,ENSG00000189334,protein_coding
489,KAZN,ENSG00000189337,protein_coding
131,SLC35E2B,ENSG00000189339,protein_coding
5975,TOGARAM2,ENSG00000189350,protein_coding
30568,SPATA31D4,ENSG00000189357,protein_coding
8671,NEMP2,ENSG00000189362,protein_coding
11541,ALG1L,ENSG00000189366,protein_coding
20819,KIAA0408,ENSG00000189367,protein_coding
25322,GSPT2,ENSG00000189369,protein_coding
49714,TBC1D28,ENSG00000189375,protein_coding
29044,C8orf76,ENSG00000189376,protein_coding
56647,CXCL17,ENSG00000189377,protein_coding
25569,OTUD6A,ENSG00000189401,protein_coding
40837,HMGB1,ENSG00000189403,protein_coding
128,MMP23B,ENSG00000189409,protein_coding
678,SH2D5,ENSG00000189410,protein_coding
26850,ZFP92,ENSG00000189420,protein_coding
57473,NCR1,ENSG00000189430,protein_coding
32340,RASSF10,ENSG00000189431,protein_coding
1129,GJB4,ENSG00000189433,protein_coding
5426,OR2L13,ENSG00000196071,protein_coding
36903,BLOC1S2,ENSG00000196072,protein_coding
54591,SYCP2,ENSG00000196074,protein_coding
56013,ZNF724,ENSG00000196081,protein_coding
12647,IL1RAP,ENSG00000196083,protein_coding
54181,PTPRT,ENSG00000196090,protein_coding
39709,MYBPC1,ENSG00000196091,protein_coding
30059,PAX5,ENSG00000196092,protein_coding
11106,OR5K4,ENSG00000196098,protein_coding
34907,OR6M1,ENSG00000196099,protein_coding
15176,SPOCK3,ENSG00000196104,protein_coding
55959,ZNF676,ENSG00000196109,protein_coding
55250,ZNF699,ENSG00000196110,protein_coding
30893,TDRD7,ENSG00000196116,protein_coding
47558,CCDC189,ENSG00000196118,protein_coding
34953,OR8A1,ENSG00000196119,protein_coding
48295,KIAA0895L,ENSG00000196123,protein_coding
19418,HLA-DRB1,ENSG00000196126,protein_coding
57295,VN1R2,ENSG00000196131,protein_coding
54744,MYT1,ENSG00000196132,protein_coding
43615,SERPINA3,ENSG00000196136,protein_coding
35232,AKR1C3,ENSG00000196139,protein_coding
8785,SPATS2L,ENSG00000196141,protein_coding
29454,ZNF250,ENSG00000196150,protein_coding
8223,WDSUB1,ENSG00000196151,protein_coding
31372,ZNF79,ENSG00000196152,protein_coding
3298,S100A4,ENSG00000196154,protein_coding
48306,PLEKHG4,ENSG00000196155,protein_coding
50579,KRTAP4-3,ENSG00000196156,protein_coding
14635,FAT4,ENSG00000196159,protein_coding
27810,C8orf86,ENSG00000196166,protein_coding
51634,KIF19,ENSG00000196169,protein_coding
3561,OR6K2,ENSG00000196171,protein_coding
56033,ZNF681,ENSG00000196172,protein_coding
37289,ACADSB,ENSG00000196177,protein_coding
1181,STK40,ENSG00000196182,protein_coding
3589,OR10J1,ENSG00000196184,protein_coding
4884,TMEM63A,ENSG00000196187,protein_coding
4525,CTSE,ENSG00000196188,protein_coding
3458,SEMA4A,ENSG00000196189,protein_coding
30037,HRCT1,ENSG00000196196,protein_coding
40596,MPHOSPH8,ENSG00000196199,protein_coding
5664,GREB1,ENSG00000196208,protein_coding
53337,SIRPB2,ENSG00000196209,protein_coding
57244,ZNF766,ENSG00000196214,protein_coding
56421,RYR1,ENSG00000196218,protein_coding
9750,SRGAP3,ENSG00000196220,protein_coding
31888,KRTAP5-3,ENSG00000196224,protein_coding
54592,FAM217B,ENSG00000196227,protein_coding
7429,SULT1C3,ENSG00000196228,protein_coding
19244,TUBB,ENSG00000196230,protein_coding
36825,LCOR,ENSG00000196233,protein_coding
56477,SUPT5H,ENSG00000196235,protein_coding
59354,XPNPEP3,ENSG00000196236,protein_coding
5440,OR2T2,ENSG00000196240,protein_coding
5388,OR2C3,ENSG00000196242,protein_coding
22722,ZNF107,ENSG00000196247,protein_coding
34914,OR10S1,ENSG00000196248,protein_coding
19260,SFTA2,ENSG00000196260,protein_coding
22344,PPIA,ENSG00000196262,protein_coding
57590,ZNF471,ENSG00000196263,protein_coding
57237,ZNF836,ENSG00000196267,protein_coding
55926,ZNF493,ENSG00000196268,protein_coding
22931,GTF2IRD2,ENSG00000196275,protein_coding
9731,GRM7,ENSG00000196277,protein_coding
19807,SUPT3H,ENSG00000196284,protein_coding
5265,BECN2,ENSG00000196289,protein_coding
8805,NIF3L1,ENSG00000196290,protein_coding
47407,ATP2A1,ENSG00000196296,protein_coding
30747,IARS,ENSG00000196305,protein_coding
30868,MFSD14C,ENSG00000196312,protein_coding
22861,POM121,ENSG00000196313,protein_coding
35078,ZBTB44,ENSG00000196323,protein_coding
24399,GIMAP5,ENSG00000196329,protein_coding
21928,STK31,ENSG00000196335,protein_coding
56997,CGB7,ENSG00000196337,protein_coding
25607,NLGN3,ENSG00000196338,protein_coding
34934,OR8D1,ENSG00000196341,protein_coding
14288,ADH7,ENSG00000196344,protein_coding
10326,ZKSCAN7,ENSG00000196345,protein_coding
55964,ZNF729,ENSG00000196350,protein_coding
4570,CD55,ENSG00000196352,protein_coding
11704,CPNE4,ENSG00000196353,protein_coding
56328,ZNF565,ENSG00000196357,protein_coding
31546,NTNG2,ENSG00000196358,protein_coding
55371,ELAVL3,ENSG00000196361,protein_coding
31605,WDR5,ENSG00000196363,protein_coding
55063,LONP1,ENSG00000196365,protein_coding
23293,TRRAP,ENSG00000196367,protein_coding
25317,NUDT11,ENSG00000196368,protein_coding
2924,SRGAP2B,ENSG00000196369,protein_coding
34343,FUT4,ENSG00000196371,protein_coding
35258,ASB13,ENSG00000196372,protein_coding
20723,SLC35F1,ENSG00000196376,protein_coding
29446,ZNF34,ENSG00000196378,protein_coding
56387,ZNF781,ENSG00000196381,protein_coding
40525,ZNF140,ENSG00000196387,protein_coding
49214,INCA1,ENSG00000196388,protein_coding
46170,ZNF774,ENSG00000196391,protein_coding
54419,PTPN1,ENSG00000196396,protein_coding
43716,EVL,ENSG00000196405,protein_coding
26655,SPANXD,ENSG00000196406,protein_coding
3211,THEM5,ENSG00000196407,protein_coding
46611,NOXO1,ENSG00000196408,protein_coding
23402,EPHB4,ENSG00000196411,protein_coding
54807,PRTN3,ENSG00000196415,protein_coding
57305,ZNF765,ENSG00000196417,protein_coding
5369,ZNF124,ENSG00000196418,protein_coding
59386,XRCC6,ENSG00000196419,protein_coding
3297,S100A5,ENSG00000196420,protein_coding
54735,C20orf204,ENSG00000196421,protein_coding
31637,PPP1R26,ENSG00000196422,protein_coding
2505,NBPF4,ENSG00000196427,protein_coding
12005,TSC22D2,ENSG00000196428,protein_coding
58887,CRYBA4,ENSG00000196431,protein_coding
24583,ASMT,ENSG00000196433,protein_coding
48567,NPIPB15,ENSG00000196436,protein_coding
56377,ZNF569,ENSG00000196437,protein_coding
25968,ARMCX4,ENSG00000196440,protein_coding
1219,YRDC,ENSG00000196449,protein_coding
24355,ZNF777,ENSG00000196453,protein_coding
11682,PIK3R4,ENSG00000196455,protein_coding
24381,ZNF775,ENSG00000196456,protein_coding
40516,ZNF605,ENSG00000196458,protein_coding
24717,TRAPPC2,ENSG00000196459,protein_coding
7312,RFX8,ENSG00000196460,protein_coding
38931,MYL6B,ENSG00000196465,protein_coding
55431,ZNF799,ENSG00000196466,protein_coding
25757,FGF16,ENSG00000196468,protein_coding
47900,SIAH1,ENSG00000196470,protein_coding
14045,GK2,ENSG00000196475,protein_coding
53301,C20orf96,ENSG00000196476,protein_coding
4731,ESRRG,ENSG00000196482,protein_coding
42367,IPO4,ENSG00000196497,protein_coding
40279,NCOR2,ENSG00000196498,protein_coding
47387,SULT1A1,ENSG00000196502,protein_coding
13691,ARL9,ENSG00000196503,protein_coding
8143,PRPF40A,ENSG00000196504,protein_coding
2783,GDAP2,ENSG00000196505,protein_coding
26052,TCEAL3,ENSG00000196507,protein_coding
39895,ANAPC7,ENSG00000196510,protein_coding
24294,TPK1,ENSG00000196511,protein_coding
1427,SLC6A9,ENSG00000196517,protein_coding
13051,AFAP1,ENSG00000196526,protein_coding
38968,NACA,ENSG00000196531,protein_coding
50054,MYO18A,ENSG00000196535,protein_coding
5441,OR2T3,ENSG00000196539,protein_coding
12197,SPTSSB,ENSG00000196542,protein_coding
49395,BORCS6,ENSG00000196544,protein_coding
46189,MAN2A2,ENSG00000196547,protein_coding
12080,MME,ENSG00000196549,protein_coding
4534,FAM72A,ENSG00000196550,protein_coding
43079,CCDC196,ENSG00000196553,protein_coding
46532,CACNA1H,ENSG00000196557,protein_coding
54348,SULF2,ENSG00000196562,protein_coding
32090,HBG2,ENSG00000196565,protein_coding
20837,LAMA2,ENSG00000196569,protein_coding
18319,PFN3,ENSG00000196570,protein_coding
59614,PLXNB2,ENSG00000196576,protein_coding
11091,OR5AC2,ENSG00000196578,protein_coding
219,AJAP1,ENSG00000196581,protein_coding
24461,XRCC2,ENSG00000196584,protein_coding
20177,MYO6,ENSG00000196586,protein_coding
59341,MRTFA,ENSG00000196588,protein_coding
55135,MBD3L2B,ENSG00000196589,protein_coding
20668,HDAC2,ENSG00000196591,protein_coding
30867,ZNF782,ENSG00000196597,protein_coding
33412,SLC22A25,ENSG00000196600,protein_coding
7792,POTEF,ENSG00000196604,protein_coding
55273,ZNF846,ENSG00000196605,protein_coding
34438,MMP1,ENSG00000196611,protein_coding
14286,ADH1B,ENSG00000196616,protein_coding
13825,UGT2B15,ENSG00000196620,protein_coding
52915,TCF4,ENSG00000196628,protein_coding
25415,WNK3,ENSG00000196632,protein_coding
23258,SDHAF3,ENSG00000196636,protein_coding
9817,HRH1,ENSG00000196639,protein_coding
31703,RABL6,ENSG00000196642,protein_coding
55421,ZNF136,ENSG00000196646,protein_coding
23314,ZKSCAN5,ENSG00000196652,protein_coding
10335,ZNF502,ENSG00000196653,protein_coding
34790,TRAPPC4,ENSG00000196655,protein_coding
8510,TTC30B,ENSG00000196659,protein_coding
4760,SLC30A10,ENSG00000196660,protein_coding
43891,TECPR2,ENSG00000196663,protein_coding
24699,TLR7,ENSG00000196664,protein_coding
32877,FAM180B,ENSG00000196666,protein_coding
18445,ZFP62,ENSG00000196670,protein_coding
47196,ERI2,ENSG00000196678,protein_coding
21898,TOMM7,ENSG00000196683,protein_coding
55650,HSH2D,ENSG00000196684,protein_coding
49135,TRPV1,ENSG00000196689,protein_coding
35840,ZNF33B,ENSG00000196693,protein_coding
54732,ZNF512B,ENSG00000196700,protein_coding
51543,AMZ2,ENSG00000196704,protein_coding
55913,ZNF431,ENSG00000196705,protein_coding
28023,ALKAL1,ENSG00000196711,protein_coding
