,name,ensg,type
124,Arfgef1,ENSMUSG00000067851,protein_coding
15833,Speer3,ENSMUSG00000067855,protein_coding
8108,Zic3,ENSMUSG00000067860,protein_coding
54155,Ccdc87,ENSMUSG00000067872,protein_coding
8092,Htatsf1,ENSMUSG00000067873,protein_coding
8089,Map7d3,ENSMUSG00000067878,protein_coding
105,Vxn,ENSMUSG00000067879,protein_coding
54147,Sptbn2,ENSMUSG00000067889,protein_coding
8058,Slxl1,ENSMUSG00000067909,protein_coding
15353,Zfp991,ENSMUSG00000067916,protein_coding
15346,Rex2,ENSMUSG00000067919,protein_coding
8027,Rtl8b,ENSMUSG00000067924,protein_coding
8026,Rtl8a,ENSMUSG00000067925,protein_coding
49157,Zfp760,ENSMUSG00000067928,protein_coding
49156,Gm10226,ENSMUSG00000067929,protein_coding
49150,Zfp948,ENSMUSG00000067931,protein_coding
48965,Gm7168,ENSMUSG00000067941,protein_coding
49121,Zfp160,ENSMUSG00000067942,protein_coding
49110,Vmn1r227,ENSMUSG00000067951,protein_coding
7956,Olfr1321,ENSMUSG00000067971,protein_coding
33952,Gtf2f2,ENSMUSG00000067995,protein_coding
6548,Bpifb9b,ENSMUSG00000067996,protein_coding
6546,Bpifb9a,ENSMUSG00000067998,protein_coding
6535,Bpifb3,ENSMUSG00000068008,protein_coding
6534,Bpifb6,ENSMUSG00000068009,protein_coding
21100,Mkrn2os,ENSMUSG00000068011,protein_coding
33928,Lrch1,ENSMUSG00000068015,protein_coding
48962,Afdn,ENSMUSG00000068036,protein_coding
48921,Mas1,ENSMUSG00000068037,protein_coding
48927,Tcp1,ENSMUSG00000068039,protein_coding
6515,Tm9sf4,ENSMUSG00000068040,protein_coding
7824,Rhox9,ENSMUSG00000068048,protein_coding
48549,1110057P08Rik,ENSMUSG00000068067,protein_coding
48548,Gm7735,ENSMUSG00000068068,protein_coding
48545,Gm6358,ENSMUSG00000068071,protein_coding
48543,1110025L11Rik,ENSMUSG00000068073,protein_coding
48541,Gm10228,ENSMUSG00000068074,protein_coding
48539,Gm10229,ENSMUSG00000068075,protein_coding
48522,2310034C09Rik,ENSMUSG00000068078,protein_coding
6464,Tcf15,ENSMUSG00000068079,protein_coding
16845,Grxcr1,ENSMUSG00000068082,protein_coding
46564,Cyp2d40,ENSMUSG00000068083,protein_coding
46530,Cyp2d11,ENSMUSG00000068085,protein_coding
46536,Cyp2d9,ENSMUSG00000068086,protein_coding
46521,1500009C09Rik,ENSMUSG00000068099,protein_coding
46520,Cenpm,ENSMUSG00000068101,protein_coding
46518,Tnfrsf13c,ENSMUSG00000068105,protein_coding
7625,Gm4907,ENSMUSG00000068113,protein_coding
46513,Ccdc134,ENSMUSG00000068114,protein_coding
6419,Ninl,ENSMUSG00000068115,protein_coding
46512,Mei1,ENSMUSG00000068117,protein_coding
7603,Agtr2,ENSMUSG00000068122,protein_coding
6404,Cst7,ENSMUSG00000068129,protein_coding
6399,Zfp442,ENSMUSG00000068130,protein_coding
6388,Zfp120,ENSMUSG00000068134,protein_coding
7557,Tex13c3,ENSMUSG00000068149,protein_coding
6325,Insm1,ENSMUSG00000068154,protein_coding
48285,Csnka2ip,ENSMUSG00000068167,protein_coding
7827,Btg1-ps1,ENSMUSG00000068173,protein_coding
20848,Gm10234,ENSMUSG00000068181,protein_coding
48244,Olfr203,ENSMUSG00000068182,protein_coding
42605,Ndufaf2,ENSMUSG00000068184,protein_coding
48194,Col8a1,ENSMUSG00000068196,protein_coding
6255,Macrod2,ENSMUSG00000068205,protein_coding
46393,Pick1,ENSMUSG00000068206,protein_coding
7395,Ssxb9,ENSMUSG00000068218,protein_coding
7394,Ssxb10,ENSMUSG00000068219,protein_coding
46372,Lgals1,ENSMUSG00000068220,protein_coding
46350,Il2rb,ENSMUSG00000068227,protein_coding
20729,Vmn1r43,ENSMUSG00000068231,protein_coding
20728,Vmn1r42,ENSMUSG00000068232,protein_coding
20730,Vmn1r44,ENSMUSG00000068234,protein_coding
12787,Gm11808,ENSMUSG00000068240,protein_coding
33606,Phf11d,ENSMUSG00000068245,protein_coding
46323,Apol9b,ENSMUSG00000068246,protein_coding
22003,Amn1,ENSMUSG00000068250,protein_coding
46305,Apol7b,ENSMUSG00000068252,protein_coding
19419,Olfr461,ENSMUSG00000068259,protein_coding
20657,Efcc1,ENSMUSG00000068263,protein_coding
6144,Ap5s1,ENSMUSG00000068264,protein_coding
6142,Cenpb,ENSMUSG00000068267,protein_coding
7322,Shroom4,ENSMUSG00000068270,protein_coding
48037,Usf3,ENSMUSG00000068284,protein_coding
33512,Cma2,ENSMUSG00000068289,protein_coding
6123,Ddrgk1,ENSMUSG00000068290,protein_coding
20583,Nat8f4,ENSMUSG00000068299,protein_coding
20561,Noto,ENSMUSG00000068302,protein_coding
20494,Slc4a5,ENSMUSG00000068323,protein_coding
20476,Tlx2,ENSMUSG00000068327,protein_coding
20474,Aup1,ENSMUSG00000068328,protein_coding
20473,Htra2,ENSMUSG00000068329,protein_coding
20470,Dok1,ENSMUSG00000068335,protein_coding
20412,Reg3d,ENSMUSG00000068341,protein_coding
46158,Gml,ENSMUSG00000068349,protein_coding
5559,D430041D05Rik,ENSMUSG00000068373,protein_coding
46119,Chrac1,ENSMUSG00000068391,protein_coding
33135,Rnase13,ENSMUSG00000068392,protein_coding
5976,Cep152,ENSMUSG00000068394,protein_coding
33104,Gm7247,ENSMUSG00000068399,protein_coding
33085,Rnase12,ENSMUSG00000068407,protein_coding
33079,Pnp2,ENSMUSG00000068417,protein_coding
47715,Gmnc,ENSMUSG00000068428,protein_coding
33051,Olfr742,ENSMUSG00000068431,protein_coding
33032,Olfr725,ENSMUSG00000068437,protein_coding
5940,Duox2,ENSMUSG00000068452,protein_coding
51101,Uty,ENSMUSG00000068457,protein_coding
5919,Mfap1a,ENSMUSG00000068479,protein_coding
33121,Gm5800,ENSMUSG00000068506,protein_coding
45873,Aard,ENSMUSG00000068522,protein_coding
12584,Gng5,ENSMUSG00000068523,protein_coding
47542,Olfr169,ENSMUSG00000068535,protein_coding
19695,Doxl2,ENSMUSG00000068536,protein_coding
12554,Clca4a,ENSMUSG00000068547,protein_coding
19654,Zfp467,ENSMUSG00000068551,protein_coding
22039,Myadm,ENSMUSG00000068566,protein_coding
19539,Olfr458,ENSMUSG00000068574,protein_coding
5832,Zfyve19,ENSMUSG00000068580,protein_coding
19423,Mgam,ENSMUSG00000068587,protein_coding
46159,Gml2,ENSMUSG00000068600,protein_coding
53543,Gm4841,ENSMUSG00000068606,protein_coding
5748,Actc1,ENSMUSG00000068614,protein_coding
5745,Gjd2,ENSMUSG00000068615,protein_coding
47374,Efcab1,ENSMUSG00000068617,protein_coding
5666,Olfr1278,ENSMUSG00000068647,protein_coding
47281,Clec16a,ENSMUSG00000068663,protein_coding
5556,Cd59b,ENSMUSG00000068686,protein_coding
12031,Gpr88,ENSMUSG00000068696,protein_coding
32296,Myoz1,ENSMUSG00000068697,protein_coding
19208,Flnc,ENSMUSG00000068699,protein_coding
11943,Tmem167b,ENSMUSG00000068732,protein_coding
5445,Trp53i11,ENSMUSG00000068735,protein_coding
11934,Sars,ENSMUSG00000068739,protein_coding
11933,Celsr2,ENSMUSG00000068740,protein_coding
5429,Cry2,ENSMUSG00000068742,protein_coding
11932,Psrc1,ENSMUSG00000068744,protein_coding
11930,Mybphl,ENSMUSG00000068745,protein_coding
11927,Sort1,ENSMUSG00000068747,protein_coding
19130,Ptprz1,ENSMUSG00000068748,protein_coding
11925,Psma5,ENSMUSG00000068749,protein_coding
32173,Il3ra,ENSMUSG00000068758,protein_coding
11900,Gstm6,ENSMUSG00000068762,protein_coding
18982,Col28a1,ENSMUSG00000068794,protein_coding
11827,Rap1a,ENSMUSG00000068798,protein_coding
5339,Olfr1259,ENSMUSG00000068806,protein_coding
5267,Olfr1189,ENSMUSG00000068808,protein_coding
5265,Olfr1188,ENSMUSG00000068809,protein_coding
5219,Olfr1145,ENSMUSG00000068814,protein_coding
5217,Olfr1143,ENSMUSG00000068815,protein_coding
5215,Olfr152,ENSMUSG00000068816,protein_coding
5212,Olfr1140,ENSMUSG00000068817,protein_coding
5204,Olfr1132,ENSMUSG00000068818,protein_coding
5203,Olfr1131,ENSMUSG00000068819,protein_coding
11735,Csde1,ENSMUSG00000068823,protein_coding
11525,Hist2h2be,ENSMUSG00000068854,protein_coding
11523,Hist2h2ac,ENSMUSG00000068855,protein_coding
11517,Sf3b4,ENSMUSG00000068856,protein_coding
4814,Sp9,ENSMUSG00000068859,protein_coding
11466,Gm128,ENSMUSG00000068860,protein_coding
11441,Selenbp1,ENSMUSG00000068874,protein_coding
11436,Cgn,ENSMUSG00000068876,protein_coding
11433,Selenbp2,ENSMUSG00000068877,protein_coding
11372,Gm5773,ENSMUSG00000068879,protein_coding
4747,Ssb,ENSMUSG00000068882,protein_coding
11335,Lce3f,ENSMUSG00000068885,protein_coding
11321,Lce1j,ENSMUSG00000068887,protein_coding
11320,Lce1i,ENSMUSG00000068888,protein_coding
11315,Lce1e,ENSMUSG00000068889,protein_coding
11311,Lce1a2,ENSMUSG00000068890,protein_coding
11280,Sprr2a2,ENSMUSG00000068893,protein_coding
11163,Clk2,ENSMUSG00000068917,protein_coding
11152,Dap3,ENSMUSG00000068921,protein_coding
11150,Msto1,ENSMUSG00000068922,protein_coding
11144,Syt11,ENSMUSG00000068923,protein_coding
44660,Tcl1b3,ENSMUSG00000068940,protein_coding
4383,Olfr366,ENSMUSG00000068947,protein_coding
4345,Olfr338,ENSMUSG00000068950,protein_coding
23695,Zfp619,ENSMUSG00000068959,protein_coding
23037,Zfp114,ENSMUSG00000068962,protein_coding
4270,Zbtb34,ENSMUSG00000068966,protein_coding
10750,Vmn2r5,ENSMUSG00000068999,protein_coding
4125,Urm1,ENSMUSG00000069020,protein_coding
51128,Sry,ENSMUSG00000069036,protein_coding
7473,H2al1j,ENSMUSG00000069038,protein_coding
10380,Slc25a31,ENSMUSG00000069041,protein_coding
51105,Usp9y,ENSMUSG00000069044,protein_coding
51102,Ddx3y,ENSMUSG00000069045,protein_coding
51098,Eif2s3y,ENSMUSG00000069049,protein_coding
51091,Uba1y,ENSMUSG00000069053,protein_coding
10199,Slc7a14,ENSMUSG00000069072,protein_coding
3995,Lcn11,ENSMUSG00000069080,protein_coding
1025,Dytn,ENSMUSG00000069085,protein_coding
42510,Cdk7,ENSMUSG00000069089,protein_coding
10059,Pde7a,ENSMUSG00000069094,protein_coding
9943,Zbtb10,ENSMUSG00000069114,protein_coding
42435,Gm10260,ENSMUSG00000069117,protein_coding
9911,1700008P02Rik,ENSMUSG00000069118,protein_coding
3883,Nxph2,ENSMUSG00000069132,protein_coding
48855,Fgfr1op,ENSMUSG00000069135,protein_coding
42208,Adgrv1,ENSMUSG00000069170,protein_coding
42173,Nr2f1,ENSMUSG00000069171,protein_coding
42105,Zfp72,ENSMUSG00000069184,protein_coding
42091,Zdhhc11,ENSMUSG00000069189,protein_coding
41968,Zfp874a,ENSMUSG00000069206,protein_coding
42113,Zfp825,ENSMUSG00000069208,protein_coding
41513,Gprin1,ENSMUSG00000069227,protein_coding
41340,Fam8a1,ENSMUSG00000069237,protein_coding
41066,Serpinb6e,ENSMUSG00000069248,protein_coding
40993,Dusp22,ENSMUSG00000069255,protein_coding
40945,Prl2b1,ENSMUSG00000069258,protein_coding
40941,Prl6a1,ENSMUSG00000069259,protein_coding
40875,Hist1h3a,ENSMUSG00000069265,protein_coding
40873,Hist1h4b,ENSMUSG00000069266,protein_coding
40871,Hist1h3b,ENSMUSG00000069267,protein_coding
40847,Hist1h2bf,ENSMUSG00000069268,protein_coding
40856,Hist1h2ac,ENSMUSG00000069270,protein_coding
40844,Hist1h2ae,ENSMUSG00000069272,protein_coding
40843,Hist1h3e,ENSMUSG00000069273,protein_coding
40841,Hist1h4f,ENSMUSG00000069274,protein_coding
40819,Vmn1r223,ENSMUSG00000069280,protein_coding
40769,Vmn1r203,ENSMUSG00000069289,protein_coding
40758,Vmn1r199,ENSMUSG00000069292,protein_coding
40754,Vmn1r197,ENSMUSG00000069294,protein_coding
40752,Vmn1r196,ENSMUSG00000069295,protein_coding
40750,Vmn1r195,ENSMUSG00000069296,protein_coding
40749,Vmn1r194,ENSMUSG00000069297,protein_coding
40735,Vmn1r188,ENSMUSG00000069299,protein_coding
40729,Hist1h2bj,ENSMUSG00000069300,protein_coding
40727,Hist1h2ag,ENSMUSG00000069301,protein_coding
40724,Hist1h2ah,ENSMUSG00000069302,protein_coding
40710,Hist1h2br,ENSMUSG00000069303,protein_coding
40707,Hist1h4n,ENSMUSG00000069305,protein_coding
40706,Hist1h4m,ENSMUSG00000069306,protein_coding
40703,Hist1h2bq,ENSMUSG00000069307,protein_coding
40702,Hist1h2bp,ENSMUSG00000069308,protein_coding
40700,Hist1h2an,ENSMUSG00000069309,protein_coding
40865,Hist1h3c,ENSMUSG00000069310,protein_coding
54024,Gm5096,ENSMUSG00000069324,protein_coding
15763,Gm5152,ENSMUSG00000069355,protein_coding
53516,Ctxn3,ENSMUSG00000069372,protein_coding
53458,Prdm6,ENSMUSG00000069378,protein_coding
53342,Gm10267,ENSMUSG00000069385,protein_coding
25684,Olfr707,ENSMUSG00000069390,protein_coding
29328,Olfr810,ENSMUSG00000069421,protein_coding
29275,Olfr9,ENSMUSG00000069430,protein_coding
52890,Dsg1a,ENSMUSG00000069441,protein_coding
29185,Rdh16,ENSMUSG00000069456,protein_coding
55443,Gm6020,ENSMUSG00000069475,protein_coding
38788,Zfp616,ENSMUSG00000069476,protein_coding
4509,Epc2,ENSMUSG00000069495,protein_coding
28949,Lyz1,ENSMUSG00000069515,protein_coding
28948,Lyz2,ENSMUSG00000069516,protein_coding
28934,Gm10271,ENSMUSG00000069518,protein_coding
28905,Tmem19,ENSMUSG00000069520,protein_coding
28482,Scyl2,ENSMUSG00000069539,protein_coding
28160,Dazap1,ENSMUSG00000069565,protein_coding
28008,Tspear,ENSMUSG00000069581,protein_coding
28030,Krtap10-4,ENSMUSG00000069582,protein_coding
28015,Krtap12-1,ENSMUSG00000069583,protein_coding
28011,Gm10272,ENSMUSG00000069584,protein_coding
40128,Gm11733,ENSMUSG00000069588,protein_coding
27849,Ank3,ENSMUSG00000069601,protein_coding
40005,Cd300ld3,ENSMUSG00000069607,protein_coding
40003,Cd300ld4,ENSMUSG00000069609,protein_coding
39852,Strada,ENSMUSG00000069631,protein_coding
29375,Pex11g,ENSMUSG00000069633,protein_coding
27292,Marcks,ENSMUSG00000069662,protein_coding
27249,Sult3a1,ENSMUSG00000069668,protein_coding
27223,Nkain2,ENSMUSG00000069670,protein_coding
20478,Pcgf1,ENSMUSG00000069678,protein_coding
27076,Taar5,ENSMUSG00000069706,protein_coding
27075,Taar4,ENSMUSG00000069707,protein_coding
27074,Taar3,ENSMUSG00000069708,protein_coding
27034,4930444G20Rik,ENSMUSG00000069712,protein_coding
39578,Gm11568,ENSMUSG00000069717,protein_coding
39556,Gm11563,ENSMUSG00000069718,protein_coding
15865,4930572O03Rik,ENSMUSG00000069720,protein_coding
39541,Krtap3-2,ENSMUSG00000069721,protein_coding
39540,Krtap3-3,ENSMUSG00000069722,protein_coding
23790,Zfp975,ENSMUSG00000069727,protein_coding
48784,Arid1b,ENSMUSG00000069729,protein_coding
14103,Ube2u,ENSMUSG00000069733,protein_coding
49162,Zfp820,ENSMUSG00000069743,protein_coding
39447,Psmb3,ENSMUSG00000069744,protein_coding
39260,Tmem100,ENSMUSG00000069763,protein_coding
39234,Msi2,ENSMUSG00000069769,protein_coding
39153,Gm11444,ENSMUSG00000069785,protein_coding
39104,Wfdc17,ENSMUSG00000069792,protein_coding
39058,Slfn9,ENSMUSG00000069793,protein_coding
38914,Gm10277,ENSMUSG00000069804,protein_coding
41758,Fbp1,ENSMUSG00000069805,protein_coding
22041,Cacng7,ENSMUSG00000069806,protein_coding
38869,Fam57a,ENSMUSG00000069808,protein_coding
38809,Ccdc92b,ENSMUSG00000069814,protein_coding
38782,Olfr23,ENSMUSG00000069816,protein_coding
38772,Olfr390,ENSMUSG00000069818,protein_coding
38752,Olfr1,ENSMUSG00000069823,protein_coding
38746,Gm49340,ENSMUSG00000069825,protein_coding
38682,Nlrp1a,ENSMUSG00000069830,protein_coding
54414,Ahnak,ENSMUSG00000069833,protein_coding
38560,Sat2,ENSMUSG00000069835,protein_coding
38476,Sco1,ENSMUSG00000069844,protein_coding
38374,Slc47a2,ENSMUSG00000069855,protein_coding
31716,Pabpn1l,ENSMUSG00000069867,protein_coding
38215,4930438A08Rik,ENSMUSG00000069873,protein_coding
38213,Irgm2,ENSMUSG00000069874,protein_coding
37962,9930111J21Rik2,ENSMUSG00000069892,protein_coding
37958,9930111J21Rik1,ENSMUSG00000069893,protein_coding
31473,Atxn1l,ENSMUSG00000069895,protein_coding
37906,Gm12166,ENSMUSG00000069899,protein_coding
37805,Spdl1,ENSMUSG00000069910,protein_coding
37804,Fam196b,ENSMUSG00000069911,protein_coding
37767,Hba-a2,ENSMUSG00000069917,protein_coding
37765,Hba-a1,ENSMUSG00000069919,protein_coding
31344,B3gnt9,ENSMUSG00000069920,protein_coding
31334,Ces3a,ENSMUSG00000069922,protein_coding
31029,4933402J07Rik,ENSMUSG00000069971,protein_coding
30689,Olfr372,ENSMUSG00000069998,protein_coding
30674,Fcho1,ENSMUSG00000070000,protein_coding
30606,Ell,ENSMUSG00000070002,protein_coding
30608,Ssbp4,ENSMUSG00000070003,protein_coding
30414,Gm10283,ENSMUSG00000070023,protein_coding
1430,Sp140,ENSMUSG00000070031,protein_coding
1428,Sp110,ENSMUSG00000070034,protein_coding
30218,Fam149a,ENSMUSG00000070044,protein_coding
30208,Fat1,ENSMUSG00000070047,protein_coding
30091,Mfhas1,ENSMUSG00000070056,protein_coding
37104,Slc22a14,ENSMUSG00000070280,protein_coding
36867,Ndufaf3,ENSMUSG00000070283,protein_coding
36829,Gmppb,ENSMUSG00000070284,protein_coding
36597,Slc35g2,ENSMUSG00000070287,protein_coding
36184,Ddx43,ENSMUSG00000070291,protein_coding
35694,Trcg1,ENSMUSG00000070298,protein_coding
35439,Scn2b,ENSMUSG00000070304,protein_coding
35435,Mpzl3,ENSMUSG00000070305,protein_coding
35366,Ccdc153,ENSMUSG00000070306,protein_coding
35131,Olfr894,ENSMUSG00000070311,protein_coding
35061,Pate14,ENSMUSG00000070313,protein_coding
34756,Eif3g,ENSMUSG00000070319,protein_coding
34497,Mmp27,ENSMUSG00000070323,protein_coding
36913,Fbxw22,ENSMUSG00000070324,protein_coding
40186,Rnf213,ENSMUSG00000070327,protein_coding
40142,Tmem235,ENSMUSG00000070330,protein_coding
40084,Qrich2,ENSMUSG00000070331,protein_coding
40025,Trim80,ENSMUSG00000070332,protein_coding
39583,Krtap31-1,ENSMUSG00000070334,protein_coding
39580,Krtap9-1,ENSMUSG00000070335,protein_coding
39459,Fbxo47,ENSMUSG00000070336,protein_coding
39433,Gpr179,ENSMUSG00000070337,protein_coding
39204,Hsf5,ENSMUSG00000070345,protein_coding
26729,Ccnd1,ENSMUSG00000070348,protein_coding
38984,Evi2,ENSMUSG00000070354,protein_coding
11998,Amy2a1,ENSMUSG00000070360,protein_coding
26310,Plpp4,ENSMUSG00000070366,protein_coding
11875,Prok1,ENSMUSG00000070368,protein_coding
26273,Itgad,ENSMUSG00000070369,protein_coding
26257,Prss36,ENSMUSG00000070371,protein_coding
11811,Capza1,ENSMUSG00000070372,protein_coding
38799,Olfr59,ENSMUSG00000070374,protein_coding
38797,Olfr406,ENSMUSG00000070375,protein_coding
38794,Olfr43,ENSMUSG00000070377,protein_coding
38793,Olfr403,ENSMUSG00000070378,protein_coding
38792,Olfr402,ENSMUSG00000070379,protein_coding
38791,Olfr401,ENSMUSG00000070380,protein_coding
38773,Olfr391-ps,ENSMUSG00000070382,protein_coding
38771,Olfr389,ENSMUSG00000070383,protein_coding
11738,Ampd1,ENSMUSG00000070385,protein_coding
38710,Fbxo39,ENSMUSG00000070388,protein_coding
38683,Nlrp1b,ENSMUSG00000070390,protein_coding
38589,Tmem256,ENSMUSG00000070394,protein_coding
38444,Hs3st3b1,ENSMUSG00000070407,protein_coding
25692,Olfr2,ENSMUSG00000070417,protein_coding
18702,Cyp3a57,ENSMUSG00000070419,protein_coding
18700,Zscan25,ENSMUSG00000070420,protein_coding
25571,Olfr658,ENSMUSG00000070421,protein_coding
25416,Olfr558,ENSMUSG00000070423,protein_coding
25383,Art5,ENSMUSG00000070424,protein_coding
25381,Xntrpc,ENSMUSG00000070425,protein_coding
25379,Rnf121,ENSMUSG00000070426,protein_coding
25378,Il18bp,ENSMUSG00000070427,protein_coding
25276,Serpinh1,ENSMUSG00000070436,protein_coding
38253,Olfr313,ENSMUSG00000070438,protein_coding
33109,Vmn2r89,ENSMUSG00000070448,protein_coding
25035,Vmn2r73,ENSMUSG00000070458,protein_coding
25004,Olfr290,ENSMUSG00000070459,protein_coding
25002,Olfr291,ENSMUSG00000070460,protein_coding
24979,Tlnrd1,ENSMUSG00000070462,protein_coding
18366,Ccl26,ENSMUSG00000070464,protein_coding
24942,Adamtsl3,ENSMUSG00000070469,protein_coding
10651,Erich6,ENSMUSG00000070471,protein_coding
18340,Cldn3,ENSMUSG00000070473,protein_coding
7151,Fam217b,ENSMUSG00000070476,protein_coding
18234,Chchd2,ENSMUSG00000070493,protein_coding
7017,Ctcfl,ENSMUSG00000070495,protein_coding
18168,Tmem132b,ENSMUSG00000070498,protein_coding
3003,Ifi214,ENSMUSG00000070501,protein_coding
2977,Fcrl6,ENSMUSG00000070504,protein_coding
24732,Rgma,ENSMUSG00000070509,protein_coding
24586,Nsmce3,ENSMUSG00000070520,protein_coding
2880,Fcrlb,ENSMUSG00000070524,protein_coding
24545,Peg12,ENSMUSG00000070526,protein_coding
24544,Mkrn3,ENSMUSG00000070527,protein_coding
6830,Wfdc10,ENSMUSG00000070529,protein_coding
6827,Wfdc16,ENSMUSG00000070530,protein_coding
6825,Wfdc6b,ENSMUSG00000070531,protein_coding
2856,Ccdc190,ENSMUSG00000070532,protein_coding
6823,Wfdc8,ENSMUSG00000070533,protein_coding
6729,Top1,ENSMUSG00000070544,protein_coding
24157,Mrgprb3,ENSMUSG00000070546,protein_coding
24152,Mrgprb1,ENSMUSG00000070547,protein_coding
24146,Mrgprb4,ENSMUSG00000070550,protein_coding
24144,Mrgprb5,ENSMUSG00000070551,protein_coding
24138,Mrgprx1,ENSMUSG00000070552,protein_coding
24040,Spaca4,ENSMUSG00000070563,protein_coding
24034,Ntn5,ENSMUSG00000070564,protein_coding
2590,Rasal2,ENSMUSG00000070565,protein_coding
23993,Slc6a21,ENSMUSG00000070568,protein_coding
23983,Slc17a7,ENSMUSG00000070570,protein_coding
17700,Mn1,ENSMUSG00000070576,protein_coding
15418,Gm572,ENSMUSG00000070577,protein_coding
15383,Fv1,ENSMUSG00000070583,protein_coding
2354,Gm4788,ENSMUSG00000070594,protein_coding
29355,Vmn2r84,ENSMUSG00000070601,protein_coding
23822,Vsig10l,ENSMUSG00000070604,protein_coding
15329,Zfp992,ENSMUSG00000070605,protein_coding
15277,Aadacl4,ENSMUSG00000070609,protein_coding
15229,Gm13040,ENSMUSG00000070616,protein_coding
15238,Gm13089,ENSMUSG00000070617,protein_coding
15230,BC080695,ENSMUSG00000070618,protein_coding
15264,Gm13119,ENSMUSG00000070619,protein_coding
15179,Srarp,ENSMUSG00000070637,protein_coding
17503,Lrrc8b,ENSMUSG00000070639,protein_coding
2176,Sox13,ENSMUSG00000070643,protein_coding
2175,Etnk2,ENSMUSG00000070644,protein_coding
2174,Ren1,ENSMUSG00000070645,protein_coding
15101,Rnf186,ENSMUSG00000070661,protein_coding
17313,D5Ertd577e,ENSMUSG00000070677,protein_coding
15038,Lactbl1,ENSMUSG00000070683,protein_coding
17276,C87414,ENSMUSG00000070686,protein_coding
15030,Htr1d,ENSMUSG00000070687,protein_coding
17191,5830473C10Rik,ENSMUSG00000070690,protein_coding
14980,Runx3,ENSMUSG00000070691,protein_coding
1886,Cntnap5a,ENSMUSG00000070695,protein_coding
17163,Utp3,ENSMUSG00000070697,protein_coding
23266,Sars2,ENSMUSG00000070699,protein_coding
17126,Csn1s1,ENSMUSG00000070702,protein_coding
17101,Ugt2b36,ENSMUSG00000070704,protein_coding
